theory_index,frequency_real_Hz,frequency_imag_Hz,Q,Eoz1_fraction,Eoz0_fraction,Eoz_1_fraction,Eof1_fraction,Eof0_fraction,Eof_1_fraction,source_shift_index
1,906.697136488245,53.0697756037591,8.542500191239,0,1,0,0,1,0,1
2,971.545867605588,-0.0927508819719602,5237.39422714761,0,1,0,0,1,0,1
3,988.376771474957,7.51293770914984,65.7783153367048,0,1,0,0,1,0,1
4,989.876366783851,7.89953673389951,62.6540770761889,0,1,0,0,1,0,1
5,991.639414789492,7.40798424779795,66.930448393182,0,1,0,0,1,0,1
6,993.047276706151,8.68109600510462,57.1959621297947,0,1,0,0,1,0,1
7,1009.84253390874,11.7938354488187,42.8123038637905,0.943110496094483,3.90897897691393e-06,0.0568855949265404,0.771011675010243,1.35052137266094e-06,0.228986974468384,1
8,1010.4239493497,11.3279843773923,44.5985762200661,0.897775878347201,1.2893930999936e-06,0.102222832259699,0.817457248368213,5.88321938019499e-06,0.182536868412407,1
9,1011.8421714505,15.3144175349254,33.0356074314592,0.929933166934817,7.82744138387343e-07,0.0700660503210448,0.7548750668266,3.51808282508591e-06,0.245121415090575,1
10,1013.07506512871,14.7720829903712,34.2901900087163,0.916262806973906,4.47579710360636e-06,0.0837327172289903,0.798386727472831,4.08029840744537e-07,0.201612864497328,1
11,1041.01351902792,3.81404386241947,136.47109951792,0.424192743391796,2.74559134923744e-07,0.575806982049069,0.569262028215581,3.69635733476359e-07,0.430737602148686,1
12,1043.84133422268,4.73738910467182,110.170529711533,0.448671363549597,5.94051276409715e-07,0.551328042399126,0.573097214480503,9.5495320541708e-07,0.426901830566292,1
13,1052.29140118936,6.86804804421843,76.6077489859133,0.541385713929635,2.54970502936359e-06,0.458611736365335,0.508831423736371,1.91155703659471e-06,0.491166664706592,1
14,1055.9144883344,71.214733840058,7.41359569429756,1.04995919759935e-07,0.999999884029653,1.09744269751359e-08,8.32776946124621e-09,0.999999981279827,1.03924034279808e-08,1
15,1056.20781351238,8.0960143948344,65.2301096565669,0.534825314328011,1.3553018576691e-06,0.465173330370132,0.481800179687439,1.21175916243486e-06,0.518198608553399,1
16,1073.10154632171,25.7533790566969,20.8341892525879,0.447859479040896,1.78501913532689e-06,0.552138735939968,0.698017273121695,1.77393103764556e-05,0.301964987567928,1
17,1075.24512671061,28.8102975891398,18.660777858746,0.626794350680894,1.08497644291694e-06,0.373204564342663,0.868216725328745,1.47871764705143e-06,0.131781795953608,1
18,1081.99952483528,32.1986403328003,16.8019443313739,0.798759637465361,4.34482088490227e-06,0.201236017713754,0.781241654518445,0.00040654056988934,0.218351804911666,1
19,1084.2452057105,28.4828632927974,19.0332902026861,0.472015614718615,5.54464228853259e-05,0.5279289388585,0.617299867909518,2.42934327519347e-06,0.382697702747207,1
20,1109.09945252848,48.4473359662233,11.4464441687952,7.15252271019823e-07,0.999998996109318,2.88638410887061e-07,1.96387152398547e-08,0.999999905672464,7.46888202085491e-08,1
21,1123.13035742098,8.89366489537016,63.1421562783221,0.488363676761533,1.09584285040723e-06,0.511635227395616,0.509361260996187,1.15294065045446e-06,0.490637586063162,1
