theory_index,frequency_real_Hz,frequency_imag_Hz,Q,Eoz1_fraction,Eoz0_fraction,Eoz_1_fraction,Eof1_fraction,Eof0_fraction,Eof_1_fraction,source_shift_index
1,902.205092795603,49.3438935552812,9.14201360888597,0,1,0,0,1,0,1
2,971.550243808247,-0.113928884920082,4263.84513677002,0,1,0,0,1,0,1
3,986.998274494926,6.65488613660465,74.155909976132,0,1,0,0,1,0,1
4,988.595917983251,6.78866709312517,72.812225465025,0,1,0,0,1,0,1
5,990.497538174069,6.71018741214248,73.8055047748521,0,1,0,0,1,0,1
6,991.536288468611,8.03916727765331,61.669091724513,0,1,0,0,1,0,1
7,1008.26199961809,10.4196364068106,48.3827822897479,0.923520451703691,4.8737336928588e-06,0.0764746745626163,0.729771156765082,2.08548879703767e-06,0.270226757746121,1
8,1008.71106278192,10.1262339601662,49.8068219018993,0.883347906232825,1.63081892497225e-06,0.11665046294825,0.790020818750252,7.58860609502108e-06,0.209971592643653,1
9,1009.38803918609,13.3902726951355,37.69109345894,0.90546377027514,1.1208172816063e-06,0.0945351089075789,0.717197661519757,2.09223931117487e-06,0.282800246240932,1
10,1010.40895952494,13.3951010145887,37.7156155233357,0.869727258038203,4.3563593960306e-06,0.130268385602401,0.741607180514505,5.02887852964413e-07,0.258392316597642,1
11,1040.77611403588,2.35078068393953,221.368186565942,0.420037963464359,2.40533191455658e-07,0.579961796002449,0.552591190643986,2.62472641813941e-07,0.447408546883373,1
12,1043.56497613997,2.91803440681219,178.813000577332,0.432641500636681,5.68596560964056e-07,0.567357930766758,0.556792005347463,1.07681132195572e-06,0.443206917841215,1
13,1048.83141748117,67.1123163257846,7.81400102769371,1.10165073455072e-07,0.999999882619707,7.21521908912827e-09,9.70419991657098e-09,0.999999981136294,9.15950610775504e-09,1
14,1051.27256481227,5.09266805891382,103.214322301274,0.531568618459382,2.46725759478621e-06,0.468428914283023,0.504775170930627,2.11490027043614e-06,0.495222714169103,1
15,1054.85886977382,6.55025399728596,80.5204554060717,0.530930588000639,1.2732385996562e-06,0.469068138760761,0.48846286937721,1.05484186089886e-06,0.511536075780929,1
16,1070.78542677687,21.6918034380486,24.6817981233099,0.189268104424549,4.17095431552665e-06,0.810727724621135,0.715116632386651,1.76697205656128e-05,0.284865697892783,1
17,1072.30847893665,23.9562916636261,22.3805189466111,0.303064827693177,4.3378214077686e-06,0.696930834485415,0.828246394545165,2.56353439004025e-06,0.171751041920445,1
18,1078.214107144,26.5370953720511,20.3152246323004,0.716685152518117,5.56427657276801e-06,0.283309283205311,0.557611007380259,0.000278172300442218,0.442110820319299,1
19,1081.47283122143,23.5934819071075,22.9188899603589,0.493641229893888,3.29105369567188e-05,0.506325859569155,0.595480799354707,3.85208730158344e-06,0.404515348557992,1
20,1104.22821806806,45.6113959947736,12.1047404270918,7.008003898327e-07,0.999999063579662,2.35619948024864e-07,1.26035837342228e-08,0.999999929000711,5.83957048943121e-08,1
21,1122.7076033557,6.10879916005027,91.8926595833982,0.491185010511032,9.78954200876837e-07,0.508814010534767,0.507164160840466,1.11674872981685e-06,0.492834722410804,1
22,1147.74373780057,13.5457588618998,42.3654277882074,0.514699414030399,1.2279479450643e-06,0.485299358021656,0.489981646435104,5.15022564770978e-06,0.510013203339249,1
23,1161.84385966449,31.6488153915782,18.355250351229,0.10900100853991,1.12601426372186e-07,0.890998878858664,0.38690837993669,3.73826331758477e-07,0.613091246236979,1
24,1166.36882159195,38.5168123214085,15.1410351908024,0.512516670856421,4.92030842868044e-06,0.48747840883515,0.699511101693851,6.56433476273961e-06,0.300482333971386,1
25,1169.26874065861,37.9226839143044,15.4164819043513,0.197945085268404,4.87830834759211e-06,0.802050036423249,0.825199934921445,3.61391771475134e-06,0.174796451160841,1
26,1179.90341656049,39.006707855743,15.1243655440506,0.177920131741708,2.22719367407268e-06,0.822077641064618,0.701637060000956,2.5304616798722e-06,0.298360409537364,1
27,1182.25799703378,0.49143200147427,1202.87038032431,0.000643913100888846,0.997486621803873,0.00186946509523783,0.000244950865409887,0.999747475374707,7.57375988353322e-06,1
28,1201.48322383051,23.4149396943857,25.6563382078365,0.512216531667875,3.47402214872543e-06,0.487779994309977,0.378548002010585,1.45142251785376e-06,0.621450546566897,1
29,1207.82684767753,22.6601071036457,26.6509518722268,0.533373262342337,7.05102398548039e-06,0.466619686633678,0.516465639644339,1.16195666398456e-06,0.483533198398997,1
30,1232.61188249466,12.7049746321421,48.5090257235262,0.493504548909214,5.11991354864356e-07,0.506494939099431,0.50444613429068,1.11917052015651e-07,0.495553753792268,1
31,1300.28907331093,35.5756343071407,18.2749949317128,5.14719122784775e-05,0.999920822859023,2.7705228698637e-05,3.72154758619394e-05,0.999924556258175,3.82282659627347e-05,1
32,1305.23089397738,67.3105118024164,9.69559478175384,0.823891746356672,2.60795748583599e-06,0.176105645685842,0.6413636825464,1.43910888414058e-06,0.358634878344715,1
33,1309.33027244748,58.0393527211629,11.2796767284593,0.547865598916715,1.12645253618504e-05,0.452123136557923,0.233955835786379,4.66920933977141e-05,0.765997472120223,1
34,1310.74288941941,71.094283599824,9.21834234097727,0.940105786022834,1.90582969652562e-07,0.0598940233941958,0.940966879243552,4.25214490703837e-05,0.0589905993073771,1
35,1312.72740935405,66.673968461829,9.84437734575222,0.375831561040813,7.38045852888721e-06,0.624161058500658,0.521588548086562,4.39957776212629e-05,0.478367456135816,1
36,1319.02752453756,32.2090675021707,20.476027821182,0.488882660405529,9.27331658126154e-05,0.511024606428658,0.486486719312665,1.18065594394664e-05,0.513501474127895,1
37,1339.78159021887,52.7368377071984,12.7025211262904,1.69665496349923e-05,0.999976902719804,6.13073056091439e-06,1.56830711058754e-05,0.999972312367901,1.20045609936196e-05,1
38,1391.3378359854,23.9201058873727,29.0830200028479,0.482367239892027,2.92684449424192e-07,0.517632467423523,0.237688782509376,9.72049584272844e-05,0.762214012532197,1
39,1393.34143020269,26.6939854629845,26.0984151679932,0.572859958585211,2.1682360594496e-06,0.42713787317873,0.490460076105911,1.61262630581408e-06,0.509538311267783,1
40,1398.45348617382,22.5663439159406,30.9853800727102,0.449503800792113,1.52145475940505e-08,0.550496183993339,0.517809779208819,1.86948540667762e-05,0.482171525937114,1
41,1485.87494523137,99.1627634575178,7.49210133634452,0.693648881179594,6.24997119271161e-06,0.306344868849213,0.444336939150215,3.79277224725842e-06,0.555659268077538,1
42,1487.37383295694,102.868957944129,7.22945902574796,0.768045011494711,4.23605824732609e-06,0.231950752447041,0.713450216176132,2.87969763494541e-06,0.286546904126233,1
43,1500.05888399202,105.834475365735,7.08681589249732,0.714309904460085,4.88764667769463e-07,0.285689606775248,0.81019029651113,1.47118195548283e-05,0.189794991669315,1
44,1501.75872662703,100.110023242041,7.5005412944324,0.0779013247548705,5.75373068823236e-06,0.922092921514441,0.506599539028495,7.42943162479079e-06,0.49339303153988,1
45,1501.95034638362,5.57125043406624,134.794725543095,0.757320229744053,8.35319613549697e-05,0.242596238294592,0.757937724649704,9.96194015734527e-05,0.241962655948722,1
46,1508.49848119146,38.1524608650053,19.7693470747401,7.05192213518891e-05,0.999916531259589,1.29495190588228e-05,2.83238186752345e-05,0.999944453190163,2.72229911613835e-05,1
47,1514.07157973215,30.6883501411835,24.6685073124912,0.545282430044453,0.000113660323295924,0.454603909632251,0.528315981805723,0.000133525433992877,0.471550492760284,1
48,1603.18430015704,35.1175562091119,22.8259661721716,0.542323449673465,1.84674206172391e-06,0.457674703584473,0.401019904668514,1.16126845848707e-06,0.598978934063027,1
49,1607.53595980473,35.2902314591321,22.7759339247511,0.391657816375712,6.70622504126648e-05,0.608275121373875,0.64377939933512,9.95398449711298e-05,0.356121060819909,1
50,1613.55317694955,39.7582114899661,20.2920744731786,0.404864511644983,3.86653041314291e-05,0.595096823050885,0.524148955468714,1.19665747967286e-05,0.475839077956489,1
51,1626.50842206024,41.6492889797636,19.5262447679542,2.28008085491717e-05,0.999960479485085,1.67197063653627e-05,1.27221345014146e-05,0.99998157388777,5.70397772834042e-06,1
52,1645.01741673233,3.67862885396858,223.591109899229,0.103886929560786,0.00327833694096913,0.892834733498245,0.841216861028411,0.0145741436046368,0.144208995366952,1
53,1646.93241829889,3.70111000219687,222.491687266971,0.167512871112059,0.0764785594894849,0.756008569398456,0.486339434487852,0.143155455412598,0.370505110099551,1
54,1650.57615850107,6.68039537983021,123.538807559547,0.46588837228851,0.0156718140087649,0.518439813702726,0.427955478863898,0.0195635633572327,0.552480957778869,1
55,1650.79430817497,6.03177165309145,136.84157848788,0.0458619385109459,0.642329950148251,0.311808111340803,0.693043234143001,0.199848384515343,0.107108381341656,1
