theory_index,frequency_real_Hz,frequency_imag_Hz,Q,Eoz1_fraction,Eoz0_fraction,Eoz_1_fraction,Eof1_fraction,Eof0_fraction,Eof_1_fraction,source_shift_index
1,928.737136939059,65.7243913073066,7.06539169451244,0,1,0,0,1,0,1
2,971.548768046839,-0.0406514509689335,11949.7428122469,0,1,0,0,1,0,1
3,994.252747576726,7.00187366959747,70.9990492897514,0,1,0,0,1,0,1
4,996.695462151237,7.36501066146123,67.6642239886107,0,1,0,0,1,0,1
5,997.138808919,6.84662498022498,72.8197332115476,0,1,0,0,1,0,1
6,998.990539291247,6.76045402702772,73.8848704020003,0,1,0,0,1,0,1
7,1018.96571302111,677.252169920088,0.752279400700436,4.68121798481503e-08,0.999999950258803,2.92901734715072e-09,1.15800235149863e-08,0.999999981027103,7.39287351069309e-09,1
8,1018.9731280947,677.247594099018,0.752289957892206,4.68607010365637e-08,0.999999950198389,2.94091003369328e-09,1.15692845922407e-08,0.999999981006691,7.42402410521726e-09,1
9,1019.43010049355,11.390363092964,44.7496753252433,0.78796567414562,5.36920010637624e-07,0.21203378893437,0.310774068322835,2.90650211825168e-06,0.689223025175047,1
10,1019.64587415818,13.2189504922834,38.5675804880805,0.997789719647051,4.31304400138596e-06,0.00220596730894776,0.655112060095202,4.18796436822617e-07,0.344887521108361,1
11,1023.94072741936,11.7255476249195,43.662810479028,0.932701396748442,3.08674331461212e-06,0.0672955165082434,0.622579925179357,4.36411947124533e-07,0.377419638408696,1
12,1024.96724469408,14.4552269613847,35.453170241884,0.84342358394365,2.85087865100986e-07,0.156576130968485,0.285640210162684,8.04735431082789e-06,0.714351742483006,1
13,1045.40719858967,9.90996803540541,52.745235648326,0.561198743612939,3.69396682709646e-07,0.438800886990378,0.592645529636706,7.55255679782362e-07,0.407353715107614,1
14,1050.2887453751,11.705553218074,44.8628409870197,0.619268539358405,2.63374047236129e-07,0.380731197267548,0.582373391033985,6.56159593154885e-07,0.417625952806422,1
15,1059.57007508561,12.034539562645,44.0220446145897,0.523918122033836,2.95687428321457e-06,0.476078921091881,0.51031166454538,1.10596033668733e-06,0.489687229494283,1
16,1063.70389740865,12.3091886159875,43.2077178518122,0.514445524902186,1.79614748289909e-06,0.485552678950331,0.479510539862413,1.64748196685709e-06,0.52048781265562,1
17,1089.68308810062,83.1671646661531,6.55116170230639,4.3512982747056e-08,0.999999903937479,5.25495387375666e-08,3.7930045488721e-09,0.999999982174035,1.4032960570812e-08,1
18,1100.88804994043,32.0296018567836,17.185478215791,0.61520758983303,2.20049465525565e-06,0.384790209672315,0.501444155405189,1.10606698276009e-06,0.498554738527828,1
19,1102.37922594994,37.4913047285825,14.7017986427866,0.673212932919097,3.48077459843532e-06,0.326783586306304,0.619582193159045,1.8554264172443e-06,0.380415951414538,1
20,1108.9643474101,37.1269048894061,14.9347804606051,0.979533628193814,7.53430258110978e-06,0.0204588375036052,0.074816437767564,8.69208348702308e-07,0.925182693024087,1
21,1112.85216111011,41.1012568403138,13.5379334679929,0.645759241644358,7.43877339227923e-06,0.354233319582249,0.272905158287207,0.000647964918537736,0.726446876794256,1
22,1114.97930969732,775.485134679969,0.718891478272793,1.74227608340393e-07,0.99999981778382,7.98857162712542e-09,4.13559844421159e-08,0.9999999267521,3.18919156425488e-08,1
23,1114.98371791409,775.476079953026,0.718902714563179,1.72096004865431e-07,0.999999818216242,9.6877533094674e-09,3.92656861258076e-08,0.999999925520083,3.52142313467096e-08,1
24,1129.95473501006,22.5955990766803,25.0038675933187,0.460704052807729,1.83801850250923e-06,0.539294109173768,0.52597521606716,1.17252424670707e-06,0.474023611408594,1
25,1132.50274701636,56.564072567575,10.0107956836329,4.84310936557289e-07,0.999998895721668,6.19967395796913e-07,7.06900346878807e-08,0.999999830609705,9.87002602682607e-08,1
26,1162.59463407569,25.9501210572598,22.4005628241654,0.512230023327584,1.79940724987219e-06,0.487768177265167,0.516498801524873,6.59454509145842e-06,0.483494603930036,1
27,1182.42315440261,0.663868850814325,890.554778215764,0.000254609264669342,0.998762517688531,0.000982873046799715,0.00016943774857934,0.999805198872723,2.53633786980669e-05,1
28,1192.12371126553,29.6695087321906,20.0900480359506,0.478792402964386,5.51429210102003e-06,0.521202082743513,0.481586931677761,2.16303019740442e-06,0.518410905292042,1
29,1194.83727641576,31.9620498172914,18.6914995009073,0.548150237560716,8.77211037435234e-06,0.45184099032891,0.505722504117941,1.44061184604232e-06,0.494276055270213,1
30,1225.91830934022,33.1533526867391,18.4886023583155,0.530700293146364,3.33256209101835e-07,0.469299373597427,0.564502055738632,2.24784736359528e-07,0.435497719476631,1
31,1238.88605127594,76.71305168529,8.07480620350226,0.765633707862844,5.92308793570784e-07,0.234365699828362,0.761515957031945,2.25123915336778e-06,0.238481791728902,1
32,1246.38319968298,71.2841192807096,8.74236234002452,0.709180332244876,1.71719889909683e-06,0.290817950556224,0.452865327034737,6.92517732611695e-07,0.54713398044753,1
33,1252.07783874654,72.4490391129636,8.6410934780949,0.268831795506395,1.49520475439178e-06,0.731166709288851,0.304388209759185,9.69277581059247e-07,0.695610820963234,1
34,1254.31383424372,78.0193645205637,8.0384776391835,0.567756957145289,3.69722571622205e-06,0.432239345628995,0.875302876971133,1.0395344385251e-05,0.124686727684481,1
35,1323.88288611895,43.7750474471164,15.1214329089911,0.000208314605405105,0.999610804450467,0.000180880944127907,0.000227458251580479,0.999550464786238,0.000222076962181974,1
36,1326.47185127426,40.5045204569585,16.3743680496577,0.494475729432434,0.000796979840887163,0.504727290726679,0.50811896632607,0.000622333006241856,0.491258700667688,1
37,1375.92875007747,62.8913704215642,10.9389312146845,3.94893927436732e-05,0.999953490767429,7.01983982773081e-06,3.43237177966325e-06,0.999993461740396,3.10588782406964e-06,1
38,1385.6115687891,50.0747306397773,13.8354370666193,0.511839386948108,1.43284862980213e-05,0.488146284565594,0.50163133573602,0.00200341570387332,0.496365248560107,1
39,1388.87518720015,57.1839724417022,12.1439201221643,0.523446395809032,3.75202721575711e-05,0.47651608391881,0.608114046575172,2.73354795253637e-06,0.391883219876876,1
40,1396.22065415658,49.9883428684155,13.9654624862427,0.596573915866939,5.30527991367451e-06,0.403420778853147,0.700888724044064,4.34396564847163e-05,0.299067836299451,1
41,1427.79795740056,125.503324966166,5.68828737320495,0.758892489231764,6.47942894461256e-06,0.241101031339291,0.783813270864565,1.24769945512038e-06,0.216185481435979,1
42,1432.84286116199,118.803826351464,6.03028919676009,0.627753150107658,6.64556342797774e-06,0.372240204328914,0.849683848245945,4.48326438994812e-07,0.150315703427616,1
43,1440.26318720414,118.889835043635,6.05713342387739,0.389682666163211,6.47242102332158e-06,0.610310861415766,0.779229496289334,4.77189128806902e-06,0.220765731819378,1
44,1444.27320145097,124.253904295557,5.81178197030952,0.685991904401777,2.33015969867164e-07,0.314007862582253,0.771311863600579,4.98476547040192e-06,0.22868315163395,1
45,1503.06831968167,3.90458558409047,192.474756579295,0.877060523782221,7.0791591370617e-05,0.122868684626409,0.884067799984561,9.78268423609704e-05,0.115834373173079,1
46,1522.04066617064,54.7141493337847,13.909022480505,0.524654771226198,4.03386403770091e-05,0.475304890133425,0.519936867569956,1.82096804551627e-05,0.480044922749588,1
47,1535.85005600482,45.9483435235313,16.7127902578063,8.35758720972269e-07,0.999981124375491,1.80398657879657e-05,1.59427817807141e-05,0.999969725853686,1.43313645334908e-05,1
48,1607.25949430952,67.0218858244182,11.9905570735518,0.409974345338946,2.77200860187003e-06,0.590022882652453,0.385272879778302,9.21647435284811e-07,0.614726198574262,1
49,1610.28116337352,66.8505197818531,12.0438941135252,0.375877763936724,7.41022801026746e-06,0.624114825835266,0.528964672060978,6.74910577210235e-06,0.47102857883325,1
50,1618.40291720847,77.555849581292,10.4337901392731,0.459168697530439,1.14516002827143e-06,0.540830157309533,0.555835221692338,4.34484884318062e-06,0.444160433458819,1
51,1649.40872605337,5.74199850468018,143.626711562966,0.189268343412149,0.126149057326406,0.684582599261445,0.457706163341524,0.160826635645943,0.381467201012534,1
52,1651.28334205226,5.68104698631814,145.332660161859,0.042373385333621,0.255730569758692,0.701896044907687,0.365166973131507,0.374892501815599,0.259940525052894,1
53,1655.31590690649,6.23193840748259,132.809071485606,0.23233685926887,0.24033843507313,0.527324705658,0.638986520730318,0.0937947912763382,0.267218687993344,1
54,1656.16975478048,6.5740806907636,125.962079923004,0.187099125523293,0.630428786776776,0.182472087699932,0.0889845613195414,0.454716715977456,0.456298722703003,1
55,1657.95763069053,46.6642465286643,17.7647530392686,7.36355687438666e-06,0.999987482788459,5.15365466629167e-06,8.44334495968774e-06,0.999984475915689,7.0807393517287e-06,1
56,1672.5242255757,187.807079881068,4.45277203243578,0.70925162779337,6.89029848350386e-06,0.290741481908146,0.696176714071153,1.07014512864503e-06,0.303822215783718,1
57,1672.55532809071,1.5610248179648,535.723490377086,4.0387006961291e-06,0.999943456285238,5.25050140657935e-05,0.000169681379717249,0.999823844506941,6.47411334187338e-06,1
58,1674.7290702052,177.165272812777,4.72645977288959,0.0354703222214447,9.09360016790194e-06,0.964520584178387,0.725501976527706,5.1149941512138e-06,0.274492908478143,1
59,1675.07305025766,0.334363740444569,2504.86647868947,0.00214928574652219,0.988171947843013,0.00967876641046512,0.0129923580056074,0.985680752744743,0.00132688924964958,1
60,1676.04082949694,0.116057998304975,7220.70367391944,0.349272072577669,0.0188957217040679,0.631832205718263,0.554904633840285,0.015116638026416,0.429978728133299,1
61,1676.1872275289,0.962718682411777,870.548820829862,0.180091375572333,0.00284096896989737,0.817067655457769,0.806548276911137,0.00321309087934315,0.19023863220952,1
62,1686.52606389079,8.16114706464024,103.326533055506,0.0340101911198501,0.621113493807176,0.344876315072974,0.480980088692701,0.398024702410555,0.120995208896744,1
63,1686.53664104317,8.43067334014245,100.023839911622,0.306229651026163,0.469173279323396,0.224597069650441,0.52586506081424,0.179177982635592,0.294956956550168,1
64,1687.20200451349,177.324982184398,4.75737254765093,0.0610326109299874,2.1135384691993e-06,0.938965275531543,0.669441478730059,8.84609978632449e-06,0.330549675170155,1
65,1688.62213826905,9.05435048241638,93.2492143720507,0.082578770761806,0.89702970536742,0.0203915238707739,0.00739358584026253,0.763090369206872,0.229516044952865,1
66,1688.87450231612,8.93140523649715,94.546964200814,0.103116052703628,0.513580933800265,0.383303013496107,0.474145179766196,0.197389614257621,0.328465205976183,1
67,1689.12787309543,185.796589933991,4.54563744602507,0.680870724734702,1.26467346811229e-06,0.31912801059183,0.666411641906836,3.01094975729259e-06,0.333585347143406,1
68,1706.61628690627,3.99962341861326,213.347121502001,0.0202768267038283,0.975226805782175,0.00449636751399702,0.0121973182300454,0.98366448947055,0.00413819229940499,1
69,1712.82070672955,4.39770738847665,194.740185672388,0.0886176189774029,0.804102686483094,0.107279694539504,0.0300511385236302,0.94033546174214,0.0296133997342302,1
70,1716.46683920793,4.66957553278454,183.792598187653,0.00454777360727665,0.993021520811386,0.00243070558133744,0.00842542342615908,0.982241054920798,0.00933352165304293,1
71,1718.12718080064,5.38361564470114,159.570007796872,0.00291682899624243,0.995753207040876,0.00132996396288183,0.00384999064431665,0.991789540848481,0.0043604685072021,1
72,1729.76195521738,79.8714086736389,10.8284177275834,0.500789669966992,1.07894498049366e-05,0.499199540583203,0.464069070871869,5.70509723145297e-06,0.535925224030899,1
73,1749.23821944946,2.70907068624905,322.848390100784,0.0325407551598139,0.963776955298559,0.00368228954162714,0.00368135454384951,0.993627225860223,0.00269141959592774,1
74,1772.03017431028,6.43651265625648,137.654524192368,0.0312614773350856,0.944444382333536,0.0242941403313787,0.0703440690242998,0.90507990277382,0.0245760282018805,1
75,1781.97933341241,9.82826298873166,90.6558633735935,0.00289587528009507,0.996286899950053,0.000817224769851395,0.00758775621131982,0.984998686204036,0.00741355758464394,1
76,1783.02160939459,11.5714401577832,77.0440664723694,0.00532769172141429,0.991089327373401,0.00358298090518495,0.00169500578401539,0.995862904610796,0.00244208960518864,1
77,1794.76156809564,19.4133823356203,46.2248550270026,0.193203660523006,0.803532189047687,0.00326415042930688,0.0157609366525519,0.853386037884875,0.130853025462573,1
78,1798.61096377631,43.0914002453809,20.8697205652897,2.55035787312987e-05,0.999974448542979,4.78782893711783e-08,5.01733473469168e-05,0.999835167750363,0.00011465890228991,1
79,1809.54031805664,22.8682799022873,39.5644168645069,0.0224608402687976,0.794106883664708,0.183432276066494,0.0123066856217958,0.973152003230245,0.0145413111479589,1
80,1820.88374244395,21.7020992001366,41.9517882959563,0.0318417295088593,0.964234878675529,0.00392339181561208,0.0199029788073227,0.978452632800089,0.00164438839258862,1
81,1824.98441341052,20.9816799383784,43.4899497745261,0.00986083757027679,0.989877794477021,0.000261367952702257,0.00118829016599956,0.995260998870027,0.00355071096397403,1
82,1825.9701024946,81.5860911516774,11.1904497244507,0.65521709249157,5.5948063559968e-06,0.344777312702074,0.698508405253651,3.96377565389167e-05,0.30145195698981,1
83,1834.46302404405,93.1774633581406,9.84392018160569,0.697817281422464,1.61680524609001e-05,0.302166550525075,0.687717909749158,1.49789477431391e-05,0.312267111303099,1
84,1842.03770728926,12.559846290262,73.3304239844654,0.03405925818442,0.951605056679576,0.014335685136004,0.0747121611785888,0.883173628437685,0.0421142103837263,1
85,1851.12655176748,107.055473566956,8.64564178780506,0.432260182440125,1.85373801108268e-06,0.567737963821864,0.5615656203808,5.9292543877508e-05,0.438375087075322,1
86,1884.50249730245,9.34870533908964,100.78949057378,0.00140792534247528,0.996955156171989,0.00163691848553581,0.000817137629596128,0.998317345338073,0.000865517032330356,1
87,1900.47721780765,11.8019758018623,80.5152141350676,0.00167788656006998,0.997114808422995,0.00120730501693501,0.000756585100078898,0.997668053885323,0.00157536101459766,1
88,1926.41505434971,109.354199314576,8.80814393239734,0.587732629172313,2.2897623174549e-05,0.412244473204512,0.424723498914192,1.35392522479039e-05,0.57526296183356,1
89,1928.58509306076,11.5542623147713,83.4577336276677,0.0149355142880651,0.954132356998643,0.0309321287132916,0.241680462826929,0.677975212824042,0.080344324349029,1
