theory_index,frequency_real_Hz,frequency_imag_Hz,Q,Eoz1_fraction,Eoz0_fraction,Eoz_1_fraction,Eof1_fraction,Eof0_fraction,Eof_1_fraction,source_shift_index
1,1202.46329427708,69.0633303571497,8.70551194142202,0.888106731346438,6.69336458712511e-07,0.111892599317104,0.910391637595028,9.67085175473022e-07,0.0896073953197969,1
2,1213.78456085531,57.5428183048149,10.5467945141796,0.563545286261334,7.4755861874349e-06,0.436447238152478,0.64670305468561,1.15761086668011e-06,0.353295787703524,1
3,1214.65375851052,66.1705165975806,9.17820972970104,0.683876186099152,3.26481289401547e-06,0.316120549087954,0.906584240304612,9.34921192538492e-06,0.0934064104834623,1
4,1232.13955452167,26.9783109337336,22.8357430816954,0.505780484311769,4.45081009240786e-07,0.494219070607221,0.508807869439914,1.30422450198385e-07,0.491192000137636,1
5,1312.28606636425,41.0692323925558,15.9765107589655,5.65024675979357e-05,0.999910524508896,3.29730235063555e-05,5.53158692399226e-05,0.999888855808616,5.58283221438147e-05,1
6,1317.58881124045,33.6926370992893,19.5530674455316,0.494872142410396,0.000213926403957944,0.504913931185646,0.502430290442217,0.000149647447417143,0.497420062110366,1
7,1353.82382200009,103.5550622561,6.53673414174568,0.745358639950805,8.82746061094005e-06,0.254632532588584,0.785915859239752,3.90150112933468e-07,0.214083750610135,1
8,1357.1131937784,109.797623840482,6.18006631796538,0.913408839544812,3.99958916398302e-06,0.0865871608660242,0.990630501146437,8.18970717526313e-06,0.00936130914638792,1
9,1358.24738773052,60.0931495731518,11.3011832245297,2.58035994187977e-05,0.999970737731391,3.45866919001118e-06,1.47084250416004e-06,0.9999961306721,2.39848539592665e-06,1
10,1364.93917941525,111.978565754121,6.09464485557147,0.977610879671306,1.0248885364082e-06,0.022388095440158,0.896565786360452,1.3612491008847e-05,0.103420601148539,1
11,1367.04640779796,107.853588323468,6.33751008681319,0.778875394784748,2.04404776977107e-06,0.221122561167482,0.815744406885286,8.29885807020386e-06,0.184247294256644,1
12,1386.86833296419,46.4085663554996,14.9419432862942,0.526360716632635,2.56470534094464e-06,0.473636718662024,0.103268863010784,0.000487387245804302,0.896243749743412,1
13,1393.99220560374,51.6480416569262,13.4951119237335,0.888652572013566,4.39748427990425e-06,0.111343030502154,0.591996516483728,1.11242015808353e-06,0.408002371096114,1
14,1398.4643510565,42.5931664737644,16.4165342334655,0.533965796807686,3.97106331901698e-07,0.466033806085982,0.62542816546534,2.65057938046162e-05,0.374545328740855,1
15,1502.87176861015,4.47545735077861,167.901473616846,0.838614202605988,8.35639530915781e-05,0.161302233440921,0.84342256969166,0.000103945862808254,0.156473484445532,1
16,1512.6041993709,42.6776050267307,17.7212872936929,0.543525855910832,7.38904249739251e-05,0.456400253664194,0.531628521267109,5.42004289116886e-05,0.46831727830398,1
17,1522.26510597985,43.8937948321865,17.3403223826936,1.48132396357628e-05,0.999958730876452,2.64558839119566e-05,3.18067399595779e-05,0.999943729777056,2.44634829847004e-05,1
18,1560.74991421024,163.032138667561,4.78663264484547,0.482489853797564,8.90559527490671e-06,0.517501240607161,0.754498249425354,3.66016937017391e-06,0.245498090405276,1
19,1560.91962656059,170.258019378545,4.58398268774086,0.827032989623215,5.36532734131837e-06,0.172961645049443,0.8336172200415,1.47097421372287e-06,0.166381308984286,1
20,1576.30468484795,169.746455640546,4.64311516520239,0.83675547757643,8.0558107245497e-07,0.163243716842498,0.803190755811766,4.19017438968381e-06,0.196805054013844,1
21,1577.64757268307,165.594489550413,4.76358717299823,0.528945045390658,2.54191653242372e-07,0.471054700417689,0.763742070576872,5.53077719565179e-06,0.236252398645932,1
22,1604.06194658941,58.2061201555274,13.7791519371445,0.499207444009193,4.76712203795266e-06,0.500787788868769,0.459549581073393,2.6783894969921e-06,0.54044774053711,1
23,1607.46308957612,58.7395515775522,13.682970387115,0.472385964616897,1.02206134498012e-05,0.527603814769653,0.648206648691927,1.25048774899788e-05,0.351780846430583,1
24,1617.64478201838,67.2364755665047,12.0295179691442,0.451421361422813,2.98199265375774e-06,0.548575656584533,0.557355535351063,4.12026079753957e-06,0.442640344388139,1
