comsol_index,theory_index,pml_fraction,comsol_real_Hz,theory_real_Hz,real_error_Hz,comsol_imag_Hz,theory_imag_Hz,imag_error_Hz,comsol_Q,theory_Q,comsol_Forward,theory_Forward,Forward_error,comsol_Backward,theory_Backward,Backward_error,pair_cost,pair_ambiguity,pair_quality
1,1,0.104458044257901,1256.43837528062,1238.45018702743,-17.9881882531899,123.027638348519,36.7777667641883,-86.2498715843307,5.10632566855146,16.8369411194558,0.46032963649263,0.485891580350894,0.025561943858264,0.54377373525578,0.511570016078673,-0.032203719177107,1.71072339454611,4.20428347831083,low
2,4,0.0953808976958482,1308.98491253689,1383.91648337785,74.9315708409599,134.12501806633,83.7537514911422,-50.3712665751878,4.8797194267275,8.26181788122177,0.471295086806733,0.497532820444443,0.02623773363771,0.535817603769146,0.520987295695781,-0.0148303080733651,6.33623853989313,3.98590764585678,low
3,5,0.0929930919829458,1310.22044607279,1384.22307131509,74.0026252422999,131.524851013598,82.4289174271371,-49.0959335864609,4.98088549797076,8.3964651879522,0.457226515774251,0.454918109883676,-0.00230840589057502,0.52889036221816,0.489844766226388,-0.039045595991772,6.25841565113842,3.9718390748243,low
4,2,0.0801959949403215,1319.37427972494,1325.84659038722,6.47231066228005,117.864168048509,61.2413782576117,-56.6227897908973,5.59701180422339,10.8247611999362,0.463753163028643,0.487183078095113,0.02342991506647,0.518363877856156,0.520098337247134,0.00173445939097794,0.651162127863268,3.97663126268771,moderate
5,3,0.02663992725398,1331.93625294502,1368.07060627382,36.1343533288,94.6806025386571,70.1256620880059,-24.5549404506512,7.03383912455146,9.7544220299619,2.20556748340982e-07,3.2387672487745e-07,1.03319976536468e-07,2.64323439412716e-08,1.18483532974425e-08,-1.45839906438291e-08,3.05669047999122,1.97957081247865,low
6,6,0.0357670754065612,1403.14659536679,1391.95931493835,-11.1872804284401,130.385501787558,78.348813685325,-52.036688102233,5.38076157291239,8.88309120115668,1.1371172758508e-08,0.458945136752551,0.458945125381378,6.56627279402441e-09,0.478902300615985,0.478902294049712,1.47842290807416,0.640452111365565,moderate
7,7,0.0587444175770813,1425.23785969866,1452.11623718347,26.87837748481,113.080690056145,87.2548000281611,-25.8258900279839,6.3018622321416,8.32112523732108,0.491708534337651,9.7419897902674e-09,-0.491708524595661,0.533256402674332,6.20737908896967e-09,-0.533256396466953,2.79165773069889,0.080739122176094,ambiguous
8,8,0.00186408986642442,1479.18182971742,1478.73081139415,-0.451018323270091,4.27605472084719,4.27254599157576,-0.00350872927142998,172.961050113077,173.05030938342,0.989618692273398,0.984266649844944,-0.005352042428454,0.993294108429061,0.988887523783931,-0.00440658464513,0.0425820567085583,1.08998990035117,high
9,9,0.0514139765189747,1504.90641280208,1481.65549834206,-23.2509144600201,114.668690543904,90.7196232910372,-23.9490672528668,6.56197609680513,8.16612461886425,0.400153299953008,0.507564470894399,0.107411170941391,0.406374477280652,0.534706136947131,0.128331659666479,2.09097061565944,1.1653953866947,low
10,11,0.0536086180716204,1505.81253190047,1552.93932039095,47.1267884904798,119.410874468494,95.2091004397225,-24.2017740287715,6.30517337136564,8.15541431028499,0.40014080671742,0.382943839426238,-0.017196967291182,0.430007597796744,0.399846503150188,-0.030161094646556,3.98525859736427,1.1653953866947,low
11,12,0.054784701748745,1510.22146268127,1559.16393872393,48.94247604266,122.685649533979,97.831633733907,-24.854015800072,6.15484153369949,7.96860830804848,0.508179613247785,0.508211516214434,3.19029666489001e-05,0.516653097750277,0.510750232261446,-0.00590286548883101,4.11583860658205,1.14609409219311,low
12,10,0.0261423927475097,1548.16512362716,1551.07370008868,2.90857646151994,103.698075787909,93.1582365060935,-10.5398392818155,7.46477266749669,8.32494129484315,1.07113590607575e-08,0.374519098612635,0.374519087901276,2.35452185057748e-08,0.379127280832026,0.379127257286808,0.635455492901209,0.166739082498499,moderate
13,13,0.0394006453527883,1618.27619685483,1597.21056575025,-21.06563110458,103.977750787484,66.5520434680879,-37.4257073193961,7.78183882897394,11.9997109218451,0.492779196426187,9.15929852626426e-11,-0.492779196334594,0.512659359028176,5.39966787066728e-09,-0.512659353628508,2.32580630005974,0.893726115553992,low
14,15,0.00189062718740114,1662.80230949227,1661.98102831083,-0.821281181440099,0.990594723316899,0.834902921317646,-0.155691801999253,839.294956026294,995.313937629951,1.25212437920425e-08,2.92582635967757e-08,1.67370198047332e-08,4.07355409273469e-07,3.01663405130804e-07,-1.05692004142665e-07,0.0888238275184772,0.221317555640926,high
15,16,0.00179411232260217,1665.99268954057,1665.59561786146,-0.397071679110013,0.497018554751826,0.495742599263676,-0.00127595548815002,1675.98641299463,1679.89962970235,1.27250209383772e-06,1.76024754897249e-06,4.8774545513477e-07,1.54404392058015e-06,1.34683163988345e-06,-1.972122806967e-07,0.033349502024258,0.35767766458838,high
16,17,3.7840167851684e-05,1667.07548297936,1666.40326462635,-0.672218353010066,0.1114468280868,0.0938289606327382,-0.0176178674540618,7479.24149838055,8880.00492272808,0.336992016149355,0.356673456211481,0.019681440062126,0.516206679460746,0.507423376944558,-0.00878330251618809,0.077846254594993,0.393089686156155,high
