comsol_index,theory_index,pml_fraction,comsol_real_Hz,theory_real_Hz,real_error_Hz,comsol_imag_Hz,theory_imag_Hz,imag_error_Hz,comsol_Q,theory_Q,comsol_Forward,theory_Forward,Forward_error,comsol_Backward,theory_Backward,Backward_error,pair_cost,pair_ambiguity,pair_quality
48,80,0,1721.45516704182,1817.55890136152,96.1037343196999,201.116183270501,16.4418874066699,-184.674295863831,4.2797529742459,55.2722098262331,0.356731850940062,0.0135715651916945,-0.343160285748367,0.0228199409778789,0.001292519012031,-0.0215274219658479,8.5695067626597,0.656566753938708,low
49,81,0,1721.46040024709,1817.81953540997,96.35913516288,201.111442747734,246.963770998626,45.852328250892,4.27986686567212,3.68033644785105,0.488529387357455,0.717041279994586,0.228511892637131,0.554109081695466,0.90295712187483,0.348848040179364,8.34979161744384,1.24185714830834,low
50,82,0,1721.46858861476,1823.37903800858,101.91044939382,201.108673772219,241.12148733917,40.012813566951,4.27994615131454,3.78103805291263,0.447382781700989,0.569914396837054,0.122531615136065,0.276124951111499,0.692311772007412,0.416186820895913,8.7894471360635,1.00275962365658,low
51,83,0,1721.47202706524,1823.82490621111,102.35287914587,201.102095402381,82.3933913942117,-118.708704008169,4.2800947041869,11.0677863560987,0.698698028045273,0.696286308020753,-0.00241172002452006,0.464597626878323,0.741517909103923,0.2769202822256,8.80443440456807,1.25785599265834,low
52,84,0,1724.19709626787,1838.4763793024,114.27928303453,76.839612426426,8.16186868544243,-68.6777437409836,11.2194546655138,112.625946958784,0.364586515861552,0.0289218687544454,-0.335664647107107,0.603543840654173,0.0133417958937259,-0.590202044760447,10.322943114365,1.2371402920891,low
53,85,0,1725.07841265377,1839.75417712775,114.67576447398,78.1084688502828,97.9603014224726,19.8518325721898,11.0428384914341,9.39030479905046,0.412766623791905,0.430463191175464,0.017696567383559,0.488836008363925,0.563826152391585,0.07499014402766,9.6369819478539,1.28532040001945,low
54,86,0,1766.68672753308,1881.86956498814,115.18283745506,80.6989678034914,7.35572605363917,-73.3432417498522,10.9461544281155,127.918682076061,0.569511208621494,0.00162220705884242,-0.567889001562652,0.42366411106945,0.000999229724023848,-0.422664881345426,10.4533214521856,0.683085906534879,low
55,87,0,1767.14484244587,1895.68996515402,128.54512270815,80.2794907045042,10.2058415465666,-70.0736491579376,11.00620362024,92.8727903771817,0.405804669613473,0.0021498747900331,-0.40365479482344,0.423546478958489,0.00105335102973208,-0.422493127928757,11.4354761061739,0.683085906534879,low
56,88,0,1801.46606646263,1919.29169611609,117.82562965346,104.712709983924,100.073561702338,-4.639148281586,8.60194558396591,9.58940435149537,0.00096623616002195,0.583166943011199,0.582200706851177,0.000688865032746496,0.431249786392866,0.430560921360119,10.3320545177342,0.828907414263931,low
57,89,0,1817.15915518322,1923.33817470926,106.17901952604,84.3176518003741,9.46153112118726,-74.8561206791868,10.7756745852305,101.639901093932,0.523090719470459,0.0114560402403601,-0.511634679230099,0.464705177073638,0.223488786250979,-0.241216390822659,9.5536479600958,0.212086351911428,low
58,90,0,1818.21917547836,1937.35487018871,119.13569471035,84.4354258700897,25.7168182319278,-58.7186076381619,10.7669213291814,37.6670794325453,0.499498833153572,0.000377394386947093,-0.499121438766625,0.4463446328577,1.22693668315936e-05,-0.446332363490868,10.580387938619,0.101599897835335,ambiguous
59,91,0,1826.73176916116,1937.85627444542,111.12450528426,100.451800858711,16.5817910180105,-83.8700098407005,9.0925784980725,58.4332618937423,0.502708521738562,0.257477444803106,-0.245231076935456,0.497108374497899,0.514024265084847,0.016915890586948,9.66336634149666,0.0522035274819674,ambiguous
60,92,0,1828.27845635112,1956.02331113655,127.74485478543,99.3931368585087,85.0550230397106,-14.3381138187981,9.19720673950441,11.4985761053955,0.502656175319584,0.601485464282238,0.0988292889626541,0.496642026810267,0.51892110730152,0.022279080491253,10.7295742254435,0.055416419733869,ambiguous
