theory_index,frequency_real_Hz,frequency_imag_Hz,Q,Eoz1_fraction,Eoz0_fraction,Eoz_1_fraction,Eof1_fraction,Eof0_fraction,Eof_1_fraction,source_shift_index
1,920.752343670431,103.678993615358,4.44039969700302,0,1,0,0,1,0,1
2,955.346322092205,856.143425271721,0.557935909972677,0,1,0,0,1,0,1
3,955.363000097186,856.153553631376,0.557939049627846,0,1,0,0,1,0,1
4,971.525902100349,-0.0144511922856412,33614.0396895025,0,1,0,0,1,0,1
5,1001.36784079178,8.36990543525845,59.8195432754526,0,1,0,0,1,0,1
6,1003.14282290441,8.64221889250652,58.03734176267,0,1,0,0,1,0,1
7,1006.04725537313,6.68501291353267,75.2464706041602,0.917973212227916,2.09286923279969e-07,0.0820265784851612,0.969132899453186,1.73268245814276e-06,0.0308653678643554,1
8,1006.22587959718,8.55066298082825,58.8390562143122,0.983910282939251,2.98712180515535e-06,0.0160867299389441,0.998991412380286,5.51203167691651e-06,0.0010030755880371,1
9,1006.94281405981,16.8245185553392,29.9248626564787,0.986524417598837,2.37191348105475e-06,0.013473210487682,0.96167915212002,8.16324775563162e-06,0.0383126846322247,1
10,1008.94708149981,19.0516226152877,26.4792952777206,0.99730922514337,3.61981398646298e-06,0.00268715504264352,0.981829453066044,2.78887997365414e-07,0.0181702680459588,1
11,1017.55860781885,12.9744866885663,39.2138291187876,0.935495554733122,2.84323990302975e-06,0.0645016020269753,0.909078056210487,5.66624449302516e-07,0.090921377165064,1
12,1021.71957861677,25.0191150209919,20.4187793564943,0.983398105144403,7.69001735884018e-07,0.016601125853861,0.967918457374531,1.06476939305227e-05,0.0320708949315388,1
13,1025.83439435735,15.5587388533616,32.9665021061687,0.859991876054031,3.47130618850609e-07,0.14000777681535,0.383813375457558,3.2456027965083e-06,0.616183378939646,1
14,1028.85812343765,38.167205321256,13.4783004778275,0.960181945725154,1.17078922895004e-05,0.0398063463825563,0.963723099002246,5.08395991147839e-08,0.0362768501581553,1
15,1035.47452108909,49.1561111861255,10.5325105678961,0.998091168393142,8.10192268687102e-07,0.00190802141458898,0.987705121975411,0.000157357816090238,0.0121375202084991,1
16,1036.83520102159,17.92930437115,28.9145406748171,0.828993646008638,1.89757134784221e-06,0.171004456420014,0.46196904616997,4.28022555344447e-07,0.538030525807475,1
17,1040.94064420362,19.0887139541952,27.265866278405,0.198877320901512,1.20132242076332e-06,0.801121477776067,0.807065850620492,8.60711191386013e-06,0.192925542267594,1
18,1045.76309190058,47.0852949709775,11.1049860953953,0.995656171402369,2.09481556553068e-05,0.00432288044197607,0.968105018807109,2.9559526426195e-07,0.0318946855976264,1
19,1049.96342837307,39.9991534427921,13.1248206274511,0.864811442271841,1.02639131030536e-06,0.135187531336849,0.811680855350822,1.45939379314294e-05,0.188304550711247,1
20,1053.91811366835,32.21686905851,16.3566191325776,0.598070320467004,1.80331682785948e-06,0.401927876216168,0.535297494426806,8.06528322874667e-07,0.464701699044872,1
21,1065.21101391892,87.7534803104836,6.06933770689243,0.991190472304986,2.43835213226364e-06,0.00880708934288173,0.99160920703713,0.000176682256698726,0.0082141107061714,1
22,1068.46199200702,85.5566935402886,6.24417534031912,0.985922637821747,0.000412155443367031,0.0136652067348855,0.985739193142516,1.21549678360996e-06,0.0142595913607,1
23,1079.10384035234,83.097073279987,6.49303156993515,0.86728825229343,0.000903942629527571,0.131807805077042,0.957314703571955,8.8047230190301e-07,0.0426844159557434,1
24,1079.91990540842,990.200030163942,0.545303914618961,3.1813765589263e-07,0.999999679855469,2.00687516268844e-09,1.06912030601982e-07,0.99999988066152,1.2426449541347e-08,1
25,1079.93483555595,990.214252842955,0.545303621138257,3.19535829060511e-07,0.999999678486157,1.9780140383993e-09,1.07581993454586e-07,0.999999880189327,1.22286797552619e-08,1
26,1082.10812304498,89.7620547642559,6.02764790694098,0.967612781887914,5.9387291419862e-07,0.0323866242391715,0.943014025538316,5.67350815745948e-05,0.0569292393801096,1
27,1086.81285485194,137.919026601254,3.94003960742157,7.50217755967314e-08,0.999999891729977,3.32482470883264e-08,2.90658084118163e-08,0.999999953329913,1.76042784132865e-08,1
28,1115.71331922495,30.2130657554891,18.4640865024141,0.477799098107858,1.08412956253198e-06,0.522199817762579,0.506775365441069,1.32230445405747e-06,0.493223312254476,1
