freq_Hz,Ez1,Ez0,Ez_1,Ef1,Ef0,Ef_1,Forward,Backward,F1,B1
2582.5,0.00047195503568667,0.000825640529608445,0.000172963239921749,0.00027560093199667,9.84527831951141e-05,0.000386207525124662,0.320935846980339,0.362508197684727,4.7195503568667,2.7560093199667
2583.5,0.000455006449221102,0.000849505654299329,0.000162582006133204,0.000265959306704674,9.55787104921176e-05,0.000371228697773424,0.310141282844169,0.362952221042797,4.55006449221102,2.65959306704674
2584.5,0.000438559782534511,0.000872655693305641,0.000152696998008867,0.00025660594250893,9.31981143134812e-05,0.000356817639131898,0.299580603600856,0.363144726489579,4.38559782534511,2.5660594250893
2585.5,0.00042262451461775,0.000895077955464767,0.000143296705930604,0.00024754311894009,9.13189076857843e-05,0.00034296528419078,0.289270878147268,0.363058380051683,4.2262451461775,2.4754311894009
2586.5,0.000407206088481542,0.000916774477639607,0.000134368095433991,0.000238771342632834,8.99433367169336e-05,0.000329660575096935,0.279224097238386,0.362667553223119,4.07206088481542,2.38771342632834
2587.5,0.000392306413410629,0.000937758781543149,0.000125896939161121,0.000230289571248304,8.90687380040064e-05,0.000316890827783452,0.269448225485011,0.36194873649842,3.92306413410629,2.30289571248304
2588.5,0.0003779243329316,0.000958052990881006,0.00011786811022192,0.000222095423137622,8.86883369918874e-05,0.0003046420607753,0.259948082570809,0.360880898385273,3.779243329316,2.22095423137622
2589.5,0.000364056056455177,0.000977685346025445,0.000110265838987552,0.000214185371478544,8.87920353724037e-05,0.000292899287377054,0.250726061177951,0.359445793992724,3.64056056455177,2.14185371478544
2590.5,0.000350695553827361,0.000996688119584658,0.000103073935747906,0.000206554922261901,8.93671511491727e-05,0.000281646773032083,0.241782697827671,0.357628226546374,3.50695553827361,2.06554922261901
2591.5,0.000337834913023079,0.00101509591274569,9.6275981910502e-05,0.000199198776015125,9.03990884046371e-05,0.000270868260040556,0.233117117055281,0.3554162639302,3.37834913023079,1.99198776015125
2592.5,0.000325464661974662,0.00103294429767232,8.98554925325415e-05,0.000192110973542661,9.18719246037876e-05,0.000260547162068751,0.224727370394864,0.352801410939073,3.25464661974662,1.92110973542661
2593.5,0.000313574056081655,0.00105026876367338,8.37960529908454e-05,0.00018528502625472,9.37689114263285e-05,0.000250666731004842,0.216610690680658,0.349778736620505,3.13574056081655,1.8528502625472
2594.5,0.000302151333333172,0.00106710392246516,7.80814325317419e-05,0.000178714031863452,9.60728908869219e-05,0.000241210198744913,0.208763680054149,0.346346955086811,3.02151333333172,1.78714031863452
2595.5,0.000291183939218048,0.00108348292899285,7.2695677324723e-05,0.000172390776363125,9.87666322697333e-05,0.000232160896448004,0.201182447422177,0.342508457615959,2.91183939218048,1.72390776363125
2596.5,0.000280658723732332,0.00109943707760538,6.76231854889797e-05,0.000166307823293303,0.000101833097593783,0.000223502353703342,0.193862708361322,0.338269293792025,2.80658723732332,1.66307823293303
2597.5,0.000270562112839511,0.00111499553788468,6.28487663831697e-05,0.000160457591321687,0.000105255644342638,0.000215218379919524,0.186799857860237,0.333639099868476,2.70562112839511,1.60457591321687
2598.5,0.000260880256719116,0.00113018519938439,5.83576862583143e-05,0.000154832421187439,0.000109018174382863,0.00020729313008958,0.179989023974058,0.328630973426594,2.60880256719116,1.54832421187439
2599.5,0.000251599157070618,0.00114503059945389,5.41357021793486e-05,0.000149424633024594,0.000113105237642168,0.000199711156916949,0.173425108490935,0.323261294666305,2.51599157070617,1.49424633024594
2600.5,0.000242704775635385,0.00115955391291666,5.01690859288657e-05,0.000144226575045273,0.000117502098436662,0.000192457451112843,0.167102819086565,0.317549496198174,2.42704775635385,1.44226575045273
2601.5,0.000234183125973058,0.00117377498647701,4.64446394219374e-05,0.000139230664510468,0.000122194771484726,0.00018551747150249,0.161016696146672,0.311517784877679,2.34183125973058,1.39230664510468
2602.5,0.000226020350387379,0.00118771140428579,4.2949702986025e-05,0.000134429421855679,0.000127170033733576,0.000178877166409353,0.155161136430322,0.305190820901509,2.26020350387379,1.34429421855679
2603.5,0.000218202783748694,0.00120137857409882,3.96721576973281e-05,0.0001298154987741,0.00013241541722565,0.000172522987626384,0.149530414985654,0.298595360941796,2.18202783748694,1.298154987741
2604.5,0.000210717005810728,0.00121478982594811,3.66004228151845e-05,0.000125381700993521,0.000137919187390675,0.000166441898133305,0.144118706169828,0.29175987341073,2.10717005810728,1.25381700993521
2605.5,0.000203549883472342,0.00122795651726801,3.37234492199996e-05,0.000121121006417209,0.00014367031038905,0.000160621374580255,0.138920104226548,0.284714134932009,2.03549883472342,1.21121006417209
2606.5,0.000196688604292903,0.00124088814003906,3.10307096371608e-05,0.000117026579234614,0.000149658412464624,0.000155049405430779,0.13392864360134,0.277488817680043,1.96688604292903,1.17026579234614
2607.5,0.000190120702435747,0.0012535924267921,2.85121863195203e-05,0.000113091780546592,0.00015587373368969,0.000149714485542052,0.129138318997769,0.270115077401518,1.90120702435747,1.13091780546592
2608.5,0.000183834078087947,0.00126607545331416,2.61583567631905e-05,0.000109310175992001,0.000162307077999185,0.000144605607856183,0.124543105071168,0.262624151654807,1.83834078087947,1.09310175992001
