freq_Hz,Ez1,Ez0,Ez_1,Ef1,Ef0,Ef_1,Forward,Backward,F1,B1
2582.5,0.000109755338393819,0.000468116651748082,3.99338014867606e-05,0.000684978445417601,5.48331312342361e-06,0.000561771699803088,0.177653463080173,0.54700538534035,1.09755338393819,6.849784454176
2583.5,0.000112175204566838,0.000464843713755958,3.50036269196309e-05,0.000727891316161952,5.20702936403335e-06,0.00058912891782311,0.183286065911844,0.550503938572754,1.12175204566838,7.27891316161952
2584.5,0.000116289501333087,0.000461550275641828,3.10165643334131e-05,0.00077561752827024,4.93625779050564e-06,0.000618772296752834,0.190996616842654,0.554279333313598,1.16289501333087,7.7561752827024
2585.5,0.000122531850430654,0.000458234836618446,2.83492760024785e-05,0.000828893084011406,4.67110451903008e-06,0.000650937007787636,0.20116342020785,0.558364712717824,1.22531850430654,8.28893084011406
2586.5,0.000131446341916183,0.000454895846351065,2.74975564984013e-05,0.000888586546691011,4.41168577141411e-06,0.000685876654224822,0.214137880508807,0.562797314836909,1.31446341916183,8.88586546691011
2587.5,0.000143716907211299,0.000451531702308161,2.91144118760283e-05,0.000955722769359941,4.15812856811309e-06,0.000723859056494035,0.230181644790691,0.567618988223139,1.43716907211299,9.55722769359941
2588.5,0.000160204244944206,0.000448140746994239,3.40604463933494e-05,0.00103150873679974,3.91057148325338e-06,0.000765157734314108,0.249381831760681,0.572876756948939,1.60204244944206,10.3150873679974
2589.5,0.000181991610470864,0.000444721265061148,4.34701798492979e-05,0.00111735962540677,3.66916546770219e-06,0.000810036504379795,0.271555075899849,0.578623430369114,1.81991610470864,11.1735962540677
2590.5,0.000210440296260064,0.000441271480294911,5.88384565741283e-05,0.00121492105148306,3.43407474684419e-06,0.000858723265418187,0.296165262423928,0.584918246883818,2.10440296260064,12.1492105148306
2591.5,0.000247254239209046,0.000437789552474935,8.21310735872159e-05,0.00132607973354752,3.20547780050221e-06,0.000911367111351066,0.322291892503076,0.591827531702966,2.47254239209046,13.2607973354752
