-0.05,6.12323399573677e-18,-0.25
3.06161699786838e-18,0.05,-0.25
0.05,0,-0.25
-9.18485099360515e-18,-0.05,-0.25
-0.05,6.12323399573677e-18,0.25
3.06161699786838e-18,0.05,0.25
0.05,0,0.25
-9.18485099360515e-18,-0.05,0.25
