freq_Hz,Ez1,Ez0,Ez_1,Ef1,Ef0,Ef_1,Forward,Backward,F1,B1
2582.5,0.000141527211971439,9.62577980543092e-06,3.23619591200651e-05,0.000751995220208541,3.94883084714318e-05,0.000692320756986386,0.771202625615626,0.506802162167114,1.41527211971439,7.51995220208541
2583.5,0.021056706915365,0.012231802118057,0.0400648503172778,0.0166004231358889,7.91011160091662e-05,0.00774208606234667,0.287058521951171,0.679743183282478,210.56706915365,166.004231358889
2584.5,0.0183459231395326,0.00955298954645823,0.0409391045757693,0.0179701697331357,0.000434617814343479,0.00695168725327786,0.266508593206153,0.708701421405754,183.459231395326,179.701697331357
2585.5,22974.4811323264,5062.00089084861,12913.8000294713,36471.0961003952,2913.13616445959,17237.5895687843,0.561033526039944,0.644117319424146,229744811.323264,364710961.003952
2586.5,13885.2106310125,4606.17292289324,6576.90686576345,30859.3462327785,17.6756785619122,13304.535738998,0.553895395280638,0.698466687775146,138852106.310125,308593462.327785
2587.5,3311.99714609227,1304.33809799373,1672.9644734469,7356.91394219974,5.20457044126647,3692.46187009632,0.526608254470573,0.665508204516581,33119971.4609227,73569139.4219974
2588.5,2960.89310342752,876.173539290324,1601.04847196018,6304.86192215088,44.1415104752443,2919.12703218022,0.544470472027297,0.6802733243875,29608931.0342752,63048619.2215088
2589.5,0.00135332983876934,0.000269338325717902,0.000871916324983152,0.00250985733708334,8.31909924280354e-06,0.00109902645725071,0.542507116708906,0.693866894096583,13.5332983876934,25.0985733708334
2590.5,0.00192733903340867,0.000157980709940615,0.00144463334160447,0.00309502948008939,4.58848167867894e-05,0.00108795909957948,0.545995651223767,0.731880382771312,19.2733903340867,30.9502948008939
2591.5,0.00204583476760179,0.000390017384151617,0.00163411023585988,0.00291062044540196,1.00443969762199e-05,0.00103190161993645,0.502666750392627,0.736387477137449,20.4583476760179,29.1062044540196
2592.5,0.00154185152589016,0.00027166999842892,0.00099192483182624,0.00238993931636789,1.66399989631742e-05,0.00190597249477857,0.549592232449122,0.55418216907338,15.4185152589016,23.8993931636789
2593.5,0.00251174205541725,0.000543033834376828,0.00253678593321587,0.00206088135007392,2.4760698033481e-05,0.000413406827429753,0.449202232743118,0.82466628414018,25.1174205541725,20.6088135007392
2594.5,0.00218914492377087,0.000355163984002465,0.00249920030750166,0.00256543822415322,5.19370572526255e-06,0.000600757093682257,0.434051932955874,0.808932049992663,21.8914492377087,25.6543822415322
2595.5,0.00756344431203167,0.0132650214229685,0.0368351485644115,0.0277900701724273,0.00158227221615974,0.00127883355540234,0.131164936570908,0.906655921561041,75.6344431203167,277.900701724273
2596.5,0.0021782031137195,0.000225056355298528,0.00269808665996849,0.00171698237135845,7.52376420297733e-06,0.000177637551059452,0.426985948148601,0.902656504571763,21.782031137195,17.1698237135845
2597.5,0.00227782542242253,0.000293848498006741,0.00268079892177944,0.00190253107028907,5.3691899096403e-06,0.000213496053471768,0.433667244144128,0.89682962963072,22.7782542242253,19.0253107028907
2598.5,0.00296612941108758,0.000156215646089372,0.00254872214897575,0.00184769666584971,1.90998136311798e-07,0.0013618464074981,0.523028435965198,0.575654127320077,29.6612941108758,18.4769666584971
2599.5,0.00106669781452102,0.00353511029602721,0.0367390520261879,0.0169073243665481,0.000179916442613643,0.000118448095860963,0.0258025065514574,0.982658960061314,10.6669781452102,169.073243665481
2600.5,24989.0519816341,4557.93424146938,34196.5669345735,18095.4929253317,24.2647889020663,626.374780735291,0.392024773388782,0.965292063853066,249890519.816341,180954929.253317
