freq_Hz,Ez1,Ez0,Ez_1,Ef1,Ef0,Ef_1,Forward,Backward,F1,B1
2582.5,8.15739036513987e-05,0.000484915218968795,8.06477271866903e-05,0.000352719957895143,9.2545318003565e-06,0.000346439291276564,0.126053559885736,0.497901039433693,0.815739036513987,3.52719957895143
2583.5,7.86736535355483e-05,0.000480338723359759,7.78566209157969e-05,0.000363733904172114,8.84676349075134e-06,0.000356281791301634,0.123531925413149,0.499043268998754,0.786736535355483,3.63733904172114
2584.5,7.57901275358439e-05,0.000475764051807362,7.50806243915507e-05,0.000375362038979814,8.44681461358612e-06,0.000366605877964266,0.12094784248199,0.500206116957033,0.757901275358439,3.75362038979814
2585.5,7.2934506978612e-05,0.000471189945353118,7.23317985217564e-05,0.000387653597982523,8.05472904686369e-06,0.000377442895015522,0.118312543473497,0.501394276991786,0.729345069786119,3.87653597982523
2586.5,7.0119801770768e-05,0.000466615134931283,6.96244406190353e-05,0.000400662993458947,7.67055898121227e-06,0.000388826582127475,0.115640665244693,0.502612933192224,0.70119801770768,4.00662993458947
2587.5,6.73611250044413e-05,0.00046203834038782,6.69754890033521e-05,0.000414450485811074,7.29436522544201e-06,0.000400793260690424,0.112950962323204,0.50386782071523,0.673611250044413,4.14450485811074
2588.5,6.46760091100139e-05,0.000457458269506637,6.44050073879638e-05,0.000429082957691854,6.92621753586484e-06,0.000413382028815617,0.110267139223655,0.505165294447719,0.646760091100139,4.29082957691854
2589.5,6.20847698200811e-05,0.000452873617027954,6.19367665473525e-05,0.00044463480832547,6.56619497049867e-06,0.000426634963804459,0.107618809855957,0.506512406633485,0.620847698200811,4.4463480832547
2590.5,5.96109249452732e-05,0.000448283063673296,5.95989448096982e-05,0.000461188989112377,6.21438626986232e-06,0.000440597329568475,0.105042585438305,0.507916994554988,0.596109249452732,4.61188989112377
2591.5,5.72816758992902e-05,0.000443685275173421,5.74249742836101e-05,0.000478838205347503,5.87089026589515e-06,0.000455317785155609,0.10258328120117,0.509387779374756,0.572816758992902,4.78838205347503
2592.5,5.51284607830678e-05,0.000439078901296753,5.54545663324607e-05,0.000497686313529058,5.53581632062701e-06,0.000470848588934974,0.100295214082424,0.51093447727288,0.551284607830678,4.97686313529058
2593.5,5.31875886459942e-05,0.000434462574892328,5.37349581257535e-05,0.000517849949309106,5.20928479665717e-06,0.000487245790964504,0.0982435359185888,0.51256792400205,0.531875886459942,5.17849949309106
2594.5,5.15009653776503e-05,0.000429834910936681,5.23224328268732e-05,0.000539460427231496,4.89142756116402e-06,0.000504569403158259,0.0965055064176343,0.514300213807601,0.515009653776503,5.39460427231496
2595.5,5.01169220822972e-05,0.000425194505597903,5.12841792501997e-05,0.000562665961001401,4.58238852574675e-06,0.000522883533500384,0.0951715536983603,0.516144853445398,0.501169220822972,5.62665961001401
2596.5,4.90911569458192e-05,0.000420539935315937,5.07005739116389e-05,0.00058763426116633,4.28232422424078e-06,0.000542256465927407,0.0943458953917674,0.518116931524218,0.490911569458192,5.8763426116633
2597.5,4.84878009406044e-05,0.000415869755908163,5.06679898116712e-05,0.000614555576458162,3.99140443101322e-06,0.000562760661897111,0.0941463996398082,0.520233302654881,0.484878009406044,6.14555576458162
2598.5,4.83806160777144e-05,0.000411182501699816,5.1302263462242e-05,0.000643646254781439,3.70981282217925e-06,0.000584472652501858,0.0947032581466058,0.522512784672147,0.483806160777144,6.43646254781439
