theory_index,frequency_real_Hz,frequency_imag_Hz,Eoz1_ratio,Eoz0_ratio,Eoz_1_ratio,Eof1_ratio,Eof0_ratio,Eof_1_ratio,Forward,Backward,operator_residual
1,1389.21584926849,182.618239926649,0.253248408977964,0.408318252904897,0.338433338117139,0.334984669500853,0.413508653332657,0.251506677166491,0.253248408977964,0.334984669500853,9.41965363177815e-17
