frequency_real_Hz_reference,frequency_imag_Hz_reference,Eoz1_fraction_reference,Eoz0_fraction_reference,Eoz_1_fraction_reference,Eof1_fraction_reference,Eof0_fraction_reference,Eof_1_fraction_reference,frequency_real_Hz_theory,frequency_imag_Hz_theory,Eoz1_fraction_theory,Eoz0_fraction_theory,Eoz_1_fraction_theory,Eof1_fraction_theory,Eof0_fraction_theory,Eof_1_fraction_theory,frequency_real_Hz_error,frequency_imag_Hz_error,Eoz1_fraction_error,Eoz0_fraction_error,Eoz_1_fraction_error,Eof1_fraction_error,Eof0_fraction_error,Eof_1_fraction_error
1479.18182971742,4.27605472084719,0.989618692273398,2.316540771e-06,0.010378991185831,0.993294108429061,1.287647091e-06,0.006704603923848,1478.73081139415,4.2725459915752,0.984266649844957,1.96049299521607e-06,0.015731389662048,0.988887523783941,8.41538987014868e-07,0.0111116346770718,-0.451018323270091,-0.00350872927199042,-0.00535204242844101,-3.5604777578393e-07,0.005352398476217,-0.00440658464512,-4.46108103985132e-07,0.0044070307532238
1479.2,0,0.976363255518078,0.021093891216545,0.002542853265377,0.965447211483027,0.013443418469244,0.021109370047729,1479.2,0,0.988203343624991,0.0116354093212351,0.000161247053773573,0.974890169561606,0.00632534225326537,0.0187844881851287,0,0,0.0118400881069129,-0.0094584818953099,-0.00238160621160343,0.00944295807857898,-0.00711807621597863,-0.0023248818626003
