comsol_index,theory_index,pml_fraction,comsol_real_Hz,theory_real_Hz,real_error_Hz,comsol_imag_Hz,theory_imag_Hz,imag_error_Hz,comsol_Q,theory_Q,comsol_Forward,theory_Forward,Forward_error,comsol_Backward,theory_Backward,Backward_error,pair_cost,pair_ambiguity,pair_quality
39,82,0.394454220009851,1707.66761270323,1711.53061649496,3.86300379173008,86.6986560640645,89.3772021308519,2.6785460667874,9.84829344667912,9.57476054122395,2.82414585314185e-06,0.408516486551421,0.408513662405568,3.20270138041379e-06,0.484464305711967,0.484461103010587,0.77301630335721,0.0706283673554324,ambiguous
40,83,0.394890184368517,1707.89981054491,1713.29469971443,5.39488916951996,86.90044002729,84.6683287834887,-2.2321112438013,9.82676157916212,10.1176834616378,5.69093270230129e-06,0.395580395838704,0.395574704906002,7.10424632345164e-07,0.512528266119164,0.512527555694532,0.9075690787507,0.0312240296693874,ambiguous
41,84,0.372513320350036,1710.29665486246,1713.66802857564,3.37137371317999,85.4805887833037,85.1126780978615,-0.367910685442197,10.0040060510002,10.0670550314801,2.72614588214454e-05,0.182877763821823,0.182850502363002,1.02516437582224e-05,0.760663928167397,0.760653676523639,0.753353619975752,0.0344071310643921,ambiguous
42,85,0.376193417948671,1711.03147142273,1714.20191700681,3.17044558407997,87.8991981642239,105.242348814862,17.3431506506381,9.73291854281753,8.14406907632951,4.91718677342258e-06,0.503624643832367,0.503619726645594,9.53144445912648e-07,0.496323380992937,0.496322427848491,0.791475784505562,0.0344071310643921,ambiguous
43,86,0.0336622705694516,1716.05725249063,1715.30858420842,-0.748668282210019,99.3040501772569,105.413784503935,6.10973432667811,8.64041924487208,8.13607343802554,0.802864950919261,0.503287500671275,-0.299577450247986,0.806368837301667,0.496463531065704,-0.309905306235963,0.376183931669266,0.0383410309726768,ambiguous
44,87,0.488994892955933,1716.41298504369,1716.83335858729,0.420373543599908,138.044219314656,138.038059874313,-0.00615944034299787,6.21689554827113,6.21869562695428,1.51974907553725e-05,0.456580691975497,0.456565494484742,0.000112858909118709,0.552862212407479,0.55274935349836,0.53969532278988,0.0548028590723595,ambiguous
45,88,0.48778076272906,1716.49636552996,1716.86166439,0.365298860039957,137.86484656837,138.021798574858,0.156952006487984,6.22528660588874,6.21953083540945,2.62507280416283e-06,0.388742809330681,0.388740184257877,3.08074426622838e-07,0.531163031767398,0.531162723692971,0.490565661983704,0.0548028590723595,ambiguous
46,89,0.488365479832559,1716.51804272291,1716.98650959117,0.468466868260066,138.071556306308,138.121253794841,0.0496974885330133,6.21604510242089,6.21550435728559,9.12844003265303e-05,0.358246985558245,0.358155701157919,0.00110831756632049,0.295075354108052,0.293967036541732,0.365154877842388,0.0548028590723595,ambiguous
47,90,0.487738500419204,1716.5181898607,1717.01111002859,0.492920167890134,137.866723096732,138.099130104148,0.232407007416015,6.2252810225145,6.21658915857651,2.03345941904945e-05,0.385583065070013,0.385562730475823,1.80265590387317e-06,0.373293530190611,0.373291727534707,0.42075946807058,0.0548028590723595,ambiguous
48,91,0.213736441962217,1716.65273987886,1721.45516704182,4.80242716295993,52.9466512837993,201.116183270533,148.169531986734,16.2111549857746,4.27975297424521,8.85520670196825e-07,0.356731850438414,0.356730964917744,1.23726283181833e-07,0.0228199408537765,0.0228198171274933,0.792313440012187,0.0548028590723595,ambiguous
49,92,0.0355804936926124,1718.68612145878,1721.46040024709,2.77427878831008,104.953585217051,201.111442747758,96.157857530707,8.18783902381426,4.2798668656716,0.803604228558071,0.488529387125473,-0.315074841432598,0.808662950246179,0.55410908092313,-0.254553869323049,0.61468527527936,0.0423918396509727,ambiguous
50,93,0.602514520725936,1721.13143167498,1721.46858861474,0.337156939760007,201.154312450052,201.108673772226,-0.0456386778259912,4.27813704491757,4.27994615131434,0.00206865846442994,0.447382778045865,0.445314119581435,0.0124962294573652,0.276124950821855,0.26362872136449,0.382602280265792,0.173102101915579,high
51,94,0.60248980363212,1721.13345717564,1721.47202706526,0.338569889619976,201.150742205875,201.102095402372,-0.0486468035030043,4.27821801277293,4.28009470418715,0.000902885392917827,0.69869802773368,0.697795142340762,0.00390061873818295,0.464597627130249,0.460697008392066,0.607496952444187,0.173102101915579,moderate
